coverage	n
2998	0
2999	1
3000	1
3001	1
3002	0
3003	1
3004	0
3005	1
3006	0
3007	0
3008	0
3009	0
3010	1
3011	1
3012	2
3013	1
3014	0
3015	1
3016	0
3017	1
3018	1
3019	0
3020	0
3021	0
3022	0
3023	1
3024	1
3025	0
3026	0
3027	1
3028	0
3029	0
3030	1
3031	1
3032	0
3033	2
3034	0
3035	0
3036	0
3037	0
3038	2
3039	0
3040	1
3041	1
3042	2
3043	1
3044	0
3045	0
3046	0
3047	0
3048	1
3049	0
3050	0
3051	0
3052	0
3053	2
3054	0
3055	0
3056	0
3057	1
3058	1
3059	0
3060	0
3061	0
3062	0
3063	1
3064	0
3065	0
3066	0
3067	1
3068	1
3069	1
3070	0
3071	0
3072	0
3073	1
3074	1
3075	0
3076	0
3077	1
3078	0
3079	0
3080	1
3081	1
3082	0
3083	2
3084	1
3085	0
3086	0
3087	0
3088	1
3089	0
3090	0
3091	1
3092	0
3093	0
3094	2
3095	0
3096	1
3097	0
3098	0
3099	0
3100	1
3101	0
3102	0
3103	2
3104	0
3105	1
3106	1
3107	0
3108	1
3109	2
3110	0
3111	1
3112	0
3113	2
3114	2
3115	3
3116	0
3117	2
3118	1
3119	1
3120	0
3121	2
3122	2
3123	0
3124	0
3125	0
3126	1
3127	0
3128	0
3129	0
3130	0
3131	0
3132	2
3133	0
3134	0
3135	2
3136	1
3137	2
3138	1
3139	0
3140	1
3141	2
3142	1
3143	3
3144	1
3145	1
3146	3
3147	2
3148	0
3149	1
3150	4
3151	0
3152	1
3153	1
3154	1
3155	1
3156	0
3157	2
3158	1
3159	1
3160	1
3161	1
3162	3
3163	3
3164	1
3165	1
3166	2
3167	0
3168	2
3169	1
3170	2
3171	0
3172	1
3173	0
3174	3
3175	1
3176	2
3177	4
3178	3
3179	0
3180	3
3181	1
3182	2
3183	4
3184	1
3185	2
3186	2
3187	5
3188	0
3189	1
3190	4
3191	2
3192	2
3193	2
3194	3
3195	5
3196	2
3197	1
3198	1
3199	1
3200	0
3201	3
3202	0
3203	2
3204	1
3205	0
3206	0
3207	1
3208	1
3209	0
3210	0
3211	1
3212	1
3213	1
3214	1
3215	2
3216	1
3217	1
3218	2
3219	0
3220	0
3221	1
3222	3
3223	1
3224	1
3225	1
3226	2
3227	3
3228	2
3229	1
3230	3
3231	0
3232	3
3233	3
3234	3
3235	1
3236	2
3237	1
3238	2
3239	3
3240	2
3241	2
3242	2
3243	4
3244	2
3245	4
3246	0
3247	3
3248	2
3249	3
3250	1
3251	2
3252	2
3253	0
3254	3
3255	1
3256	3
3257	2
3258	2
3259	4
3260	1
3261	1
3262	0
3263	2
3264	0
3265	2
3266	0
3267	2
3268	0
3269	1
3270	3
3271	1
3272	1
3273	2
3274	2
3275	1
3276	3
3277	2
3278	0
3279	0
3280	0
3281	0
3282	0
3283	3
3284	0
3285	0
3286	1
3287	1
3288	0
3289	0
3290	4
3291	1
3292	2
3293	1
3294	1
3295	3
3296	0
3297	1
3298	0
3299	2
3300	1
3301	3
3302	0
3303	0
3304	0
3305	0
3306	1
3307	0
3308	1
3309	0
3310	0
3311	1
3312	0
3313	0
3314	1
3315	0
3316	1
3317	2
3318	0
3319	0
3320	0
3321	0
3322	1
3323	0
3324	1
3325	0
3326	0
3327	0
3328	2
3329	0
3330	0
3331	0
3332	0
3333	1
3334	0
3335	2
3336	0
3337	0
3338	2
3339	2
3340	2
3341	0
3342	1
3343	0
3344	0
3345	0
3346	0
3347	1
3348	0
3349	0
3350	0
3351	3
3352	1
3353	0
3354	0
3355	0
3356	0
3357	0
3358	0
3359	0
3360	1
3361	0
3362	0
3363	1
3364	1
3365	2
3366	0
3367	1
3368	0
3369	0
3370	0
3371	1
3372	0
3373	0
3374	0
3375	1
3376	0
3377	0
3378	0
3379	0
3380	0
3381	2
3382	0
3383	1
3384	0
3385	0
3386	1
3387	1
3388	1
3389	0
3390	1
3391	0
3392	1
3393	0
3394	0
3395	0
3396	1
3397	0
3398	0
3399	0
3400	0
3401	0
3402	2
3403	1
3404	1
3405	1
3406	1
3407	1
3408	2
3409	0
3410	3
3411	1
3412	0
3413	1
3414	1
3415	0
3416	1
3417	0
3418	2
3419	1
3420	0
3421	1
3422	0
3423	0
3424	1
3425	1
3426	1
3427	0
3428	0
3429	0
3430	2
3431	0
3432	0
3433	0
3434	0
3435	0
3436	0
3437	0
3438	0
3439	0
3440	0
3441	1
3442	0
3443	1
3444	0
3445	1
3446	1
3447	0
3448	0
3449	0
3450	0
3451	0
3452	0
3453	0
3454	0
3455	0
3456	0
3457	1
3458	0
3459	0
3460	0
3461	0
3462	1
3463	0
3464	0
3465	0
3466	0
3467	0
3468	0
3469	1
3470	0
3471	0
3472	0
3473	0
3474	0
3475	0
3476	0
3477	0
3478	0
3479	0
3480	1
3481	2
3482	0
3483	0
3484	0
3485	0
3486	0
3487	0
3488	1
3489	0
3490	0
3491	0
3492	0
3493	0
3494	0
3495	0
3496	0
3497	0
3498	0
3499	0
3500	0
3501	0
3502	0
3503	0
3504	0
3505	0
3506	0
3507	0
3508	1
3509	0
3510	0
3511	0
3512	0
3513	0
3514	0
3515	1
3516	0
3517	1
3518	0
3519	0
3520	0
3521	1
3522	0
3523	0
3524	0
3525	0
3526	0
3527	0
3528	0
3529	1
3530	0
3531	0
3532	0
3533	1
3534	0
3535	0
3536	1
3537	0
3538	0
3539	0
3540	0
3541	0
3542	0
3543	0
3544	0
3545	0
3546	1
3547	2
3548	0
3549	0
3550	0
3551	0
3552	0
3553	0
3554	0
3555	0
3556	0
3557	0
3558	0
3559	0
3560	0
3561	0
3562	0
3563	0
3564	0
3565	0
3566	0
3567	0
3568	0
3569	0
3570	0
3571	0
3572	0
3573	0
3574	1
3575	0
3576	0
3577	0
3578	0
3579	0
3580	0
3581	0
3582	0
3583	0
3584	0
3585	0
3586	1
3587	1
3588	1
3589	0
3590	0
3591	0
3592	0
3593	0
3594	0
3595	0
3596	0
3597	0
3598	0
3599	0
3600	0
3601	0
3602	0
3603	0
3604	0
3605	0
3606	0
3607	1
3608	0
3609	0
3610	0
3611	0
3612	0
3613	0
3614	0
3615	0
3616	0
3617	0
3618	0
3619	0
3620	0
3621	0
3622	0
3623	0
3624	0
3625	0
3626	0
3627	0
3628	0
3629	0
3630	0
3631	0
3632	0
3633	0
3634	0
3635	0
3636	0
3637	0
3638	0
3639	0
3640	0
3641	0
3642	0
3643	0
3644	0
3645	0
3646	0
3647	0
3648	0
3649	0
3650	0
3651	0
3652	0
3653	0
3654	0
3655	0
3656	0
3657	0
3658	0
3659	0
3660	0
3661	0
3662	0
3663	0
3664	0
3665	0
3666	0
3667	0
3668	0
3669	0
3670	0
3671	0
3672	0
3673	0
3674	0
3675	0
3676	0
3677	0
3678	0
3679	0
3680	0
3681	0
3682	0
3683	0
3684	0
3685	0
3686	0
3687	0
3688	0
3689	0
3690	0
3691	0
3692	0
3693	0
3694	0
3695	0
3696	0
3697	0
3698	0
3699	0
3700	0
3701	0
3702	0
3703	0
3704	0
3705	0
3706	0
3707	0
3708	0
3709	0
3710	0
3711	0
3712	0
3713	0
3714	0
3715	0
3716	0
3717	0
3718	0
3719	1
3720	0
3721	0
3722	0
3723	0
3724	0
3725	0
3726	0
3727	0
3728	0
3729	0
3730	0
3731	0
3732	0
3733	0
3734	0
3735	0
3736	0
3737	0
3738	0
3739	0
3740	0
3741	0
3742	0
3743	0
3744	0
3745	0
3746	0
3747	0
3748	0
3749	0
3750	0
3751	0
3752	0
3753	0
3754	0
3755	0
3756	0
3757	0
3758	0
3759	0
3760	0
3761	0
3762	0
3763	0
3764	0
3765	0
3766	0
3767	0
3768	0
3769	0
3770	0
3771	0
3772	0
3773	0
3774	0
3775	0
3776	0
3777	0
3778	0
3779	0
3780	0
3781	0
3782	0
3783	0
3784	0
3785	0
3786	0
3787	0
3788	0
3789	0
3790	0
3791	0
3792	0
3793	0
3794	0
3795	0
3796	0
3797	0
3798	0
3799	0
3800	0
3801	0
3802	0
3803	0
3804	1
3805	0
3806	0
3807	0
3808	0
3809	0
3810	0
3811	0
3812	0
3813	0
3814	1
3815	0
3816	0
3817	0
3818	0
3819	0
3820	0
3821	0
3822	0
3823	1
3824	0
3825	0
3826	0
3827	0
3828	0
3829	0
3830	0
3831	0
3832	0
3833	0
3834	0
3835	0
3836	0
3837	0
3838	1
3839	0
3840	0
3841	0
3842	0
3843	0
3844	0
3845	0
3846	0
3847	1
3848	0
3849	0
3850	0
3851	1
3852	1
3853	1
3854	1
3855	0
3856	0
3857	0
3858	0
3859	0
3860	1
3861	0
3862	0
3863	0
3864	0
3865	0
3866	0
3867	0
3868	0
3869	0
3870	0
3871	0
3872	0
3873	0
3874	0
3875	0
3876	0
3877	1
3878	1
3879	0
3880	1
3881	0
3882	1
3883	0
3884	1
3885	0
3886	1
3887	0
3888	0
3889	0
3890	0
3891	0
3892	0
3893	0
3894	0
3895	1
3896	0
3897	1
3898	0
3899	0
3900	0
3901	0
3902	0
3903	0
3904	0
3905	0
3906	0
3907	1
3908	1
3909	0
3910	0
3911	0
3912	0
3913	0
3914	0
3915	0
3916	0
3917	0
3918	0
3919	0
3920	0
3921	0
3922	0
3923	0
3924	0
3925	0
3926	1
3927	1
3928	0
3929	0
3930	0
3931	0
3932	0
3933	0
3934	0
3935	0
3936	0
3937	1
3938	0
3939	1
3940	0
3941	0
3942	1
3943	1
3944	0
3945	0
3946	0
3947	0
3948	0
3949	0
3950	0
3951	0
3952	0
3953	1
3954	0
3955	1
3956	1
3957	1
3958	1
3959	0
3960	0
3961	0
3962	0
3963	0
3964	1
3965	0
3966	2
3967	1
3968	0
3969	2
3970	0
3971	0
3972	1
3973	0
3974	1
3975	0
3976	0
3977	0
3978	0
3979	1
3980	0
3981	0
3982	1
3983	0
3984	1
3985	1
3986	1
3987	0
3988	0
3989	0
3990	0
3991	0
3992	1
3993	0
3994	0
3995	1
3996	0
3997	1
3998	0
3999	0
4000	0
4001	0
4002	0
4003	0
4004	0
4005	0
4006	0
4007	2
4008	0
4009	0
4010	2
4011	0
4012	0
4013	0
4014	0
4015	0
4016	0
4017	0
4018	1
4019	0
4020	0
4021	0
4022	0
4023	0
4024	0
4025	0
4026	1
4027	0
4028	1
4029	0
4030	0
4031	1
4032	0
4033	0
4034	1
4035	0
4036	0
4037	0
4038	0
4039	0
4040	0
4041	0
4042	0
4043	0
4044	1
4045	0
4046	0
4047	0
4048	0
4049	0
4050	0
4051	0
4052	0
4053	0
4054	0
4055	0
4056	0
4057	0
4058	0
4059	0
4060	0
4061	0
4062	0
4063	0
4064	0
4065	0
4066	0
4067	1
4068	0
4069	0
4070	0
4071	0
4072	1
4073	1
4074	0
4075	0
4076	0
4077	1
4078	1
4079	0
4080	1
4081	0
4082	0
4083	0
4084	0
4085	0
4086	1
4087	0
4088	0
4089	0
4090	2
4091	0
4092	0
4093	0
4094	0
4095	0
4096	1
4097	0
4098	0
4099	1
4100	0
4101	0
4102	0
4103	1
4104	0
4105	0
4106	0
4107	0
4108	1
4109	0
4110	0
4111	0
4112	1
4113	0
4114	0
4115	0
4116	0
4117	0
4118	0
4119	0
4120	0
4121	0
4122	0
4123	1
4124	1
4125	0
4126	0
4127	0
4128	0
4129	0
4130	0
4131	0
4132	0
4133	0
4134	0
4135	0
4136	0
4137	0
4138	0
4139	1
4140	0
4141	0
4142	0
4143	0
4144	0
4145	0
4146	0
4147	0
4148	0
4149	0
4150	1
4151	0
4152	0
4153	0
4154	0
4155	0
4156	0
4157	0
4158	0
4159	2
4160	1
4161	1
4162	0
4163	0
4164	0
4165	0
4166	1
4167	0
4168	1
4169	0
4170	0
4171	0
4172	0
4173	0
4174	0
4175	1
4176	1
4177	0
4178	0
4179	0
4180	1
4181	2
4182	0
4183	1
4184	0
4185	0
4186	2
4187	0
4188	0
4189	0
4190	1
4191	0
4192	0
4193	0
4194	1
4195	0
4196	0
4197	1
4198	0
4199	0
4200	0
4201	0
4202	1
4203	0
4204	0
4205	0
4206	0
4207	0
4208	1
4209	0
4210	1
4211	0
4212	0
4213	0
4214	2
4215	1
4216	0
4217	1
4218	0
4219	1
4220	1
4221	2
4222	0
4223	0
4224	0
4225	2
4226	0
4227	0
4228	0
4229	0
4230	2
4231	0
4232	0
4233	1
4234	0
4235	0
4236	2
4237	1
4238	0
4239	0
4240	0
4241	2
4242	0
4243	0
4244	1
4245	0
4246	0
4247	0
4248	0
4249	2
4250	0
4251	0
4252	1
4253	0
4254	0
4255	0
4256	0
4257	0
4258	0
4259	0
4260	2
4261	0
4262	0
4263	0
4264	0
4265	0
4266	0
4267	1
4268	0
4269	0
4270	0
4271	2
4272	0
4273	0
4274	0
4275	0
4276	0
4277	0
4278	0
4279	0
4280	2
4281	0
4282	0
4283	1
4284	0
4285	0
4286	0
4287	0
4288	0
4289	0
4290	0
4291	0
4292	0
4293	1
4294	0
4295	0
4296	1
4297	1
4298	0
4299	0
4300	0
4301	0
4302	0
4303	0
4304	0
4305	1
4306	1
4307	0
4308	0
4309	0
4310	0
4311	1
4312	0
4313	0
4314	0
4315	1
4316	0
4317	0
4318	0
4319	0
4320	0
4321	0
4322	0
4323	0
4324	1
4325	1
4326	1
4327	0
4328	0
4329	1
4330	0
4331	0
4332	0
4333	0
4334	0
4335	0
4336	0
4337	0
4338	0
4339	0
4340	0
4341	0
4342	0
4343	0
4344	1
4345	1
4346	0
4347	0
4348	0
4349	1
4350	1
4351	0
4352	0
4353	0
4354	0
4355	0
4356	0
4357	0
4358	0
4359	0
4360	0
4361	0
4362	2
4363	1
4364	0
4365	0
4366	1
4367	0
4368	0
4369	0
4370	1
4371	0
4372	0
4373	2
4374	2
4375	0
4376	1
4377	1
4378	2
4379	0
4380	1
4381	0
4382	1
4383	2
4384	0
4385	1
4386	1
4387	0
4388	1
4389	0
4390	1
4391	0
4392	1
4393	1
4394	0
4395	0
4396	0
4397	0
4398	0
4399	0
4400	0
4401	0
4402	0
4403	1
4404	0
4405	0
4406	0
4407	0
4408	0
4409	0
4410	0
4411	2
4412	1
4413	0
4414	0
4415	0
4416	0
4417	0
4418	0
4419	0
4420	0
4421	0
4422	1
4423	0
4424	0
4425	1
4426	1
4427	1
4428	0
4429	1
4430	0
4431	0
4432	0
4433	1
4434	0
4435	0
4436	0
4437	1
4438	1
4439	0
4440	1
4441	1
4442	0
4443	0
4444	0
4445	0
4446	0
4447	1
4448	0
4449	0
4450	1
4451	0
4452	0
4453	0
4454	0
4455	0
4456	0
4457	0
4458	1
4459	0
4460	0
4461	0
4462	0
4463	1
4464	0
4465	1
4466	0
4467	0
4468	0
4469	1
4470	0
4471	1
4472	0
4473	0
4474	1
4475	1
4476	1
4477	0
4478	0
4479	0
4480	0
4481	0
4482	0
4483	0
4484	0
4485	0
4486	1
4487	0
4488	0
4489	0
4490	0
4491	0
4492	0
4493	0
4494	0
4495	0
4496	0
4497	0
4498	0
4499	0
4500	0
4501	0
4502	0
4503	0
4504	0
4505	0
4506	0
4507	0
4508	0
4509	0
4510	0
4511	0
4512	0
4513	0
4514	0
4515	0
4516	0
4517	0
4518	0
4519	0
4520	0
4521	0
4522	0
4523	0
4524	0
4525	0
4526	0
4527	0
4528	0
4529	0
4530	0
4531	0
4532	0
4533	0
4534	0
4535	0
4536	0
4537	0
4538	0
4539	0
4540	0
4541	0
4542	0
4543	0
4544	0
4545	0
4546	0
4547	0
4548	0
4549	0
4550	0
4551	0
4552	0
4553	0
4554	0
4555	0
4556	0
4557	0
4558	0
4559	0
4560	0
4561	0
4562	0
4563	0
4564	0
4565	0
4566	0
4567	0
4568	1
4569	0
4570	0
4571	0
4572	0
4573	0
4574	0
4575	0
4576	0
4577	0
4578	0
4579	0
4580	0
4581	0
4582	0
4583	0
4584	0
4585	0
4586	0
4587	0
4588	0
4589	0
4590	0
4591	0
4592	0
4593	0
4594	0
4595	0
4596	0
4597	0
4598	0
4599	0
4600	0
4601	1
4602	0
4603	0
4604	0
4605	0
4606	1
4607	0
4608	0
4609	0
4610	0
4611	0
4612	0
4613	0
4614	0
4615	0
4616	0
4617	1
4618	1
4619	0
4620	0
4621	0
4622	0
4623	0
4624	0
4625	0
4626	0
4627	0
4628	0
4629	0
4630	0
4631	0
4632	0
4633	0
4634	0
4635	0
4636	0
4637	0
4638	0
4639	0
4640	0
4641	0
4642	0
4643	1
4644	0
4645	0
4646	0
4647	0
4648	0
4649	0
4650	0
4651	0
4652	0
4653	0
4654	0
4655	0
4656	0
4657	0
4658	1
4659	1
4660	0
4661	0
4662	1
4663	0
4664	0
4665	0
4666	0
4667	0
4668	0
4669	0
4670	0
4671	0
4672	0
4673	1
4674	0
4675	0
4676	0
4677	0
4678	0
4679	0
4680	0
4681	0
4682	0
4683	1
4684	0
4685	0
4686	0
4687	0
4688	1
4689	0
4690	0
4691	0
4692	0
4693	0
4694	0
4695	0
4696	0
4697	0
4698	0
4699	0
4700	0
4701	0
4702	0
4703	0
4704	0
4705	0
4706	0
4707	0
4708	0
4709	0
4710	0
4711	0
4712	0
4713	0
4714	0
4715	0
4716	0
4717	0
4718	0
4719	0
4720	0
4721	0
4722	0
4723	0
4724	0
4725	0
4726	0
4727	0
4728	0
4729	0
4730	0
4731	0
4732	0
4733	0
4734	1
4735	0
4736	0
4737	0
4738	0
4739	0
4740	0
4741	0
4742	0
4743	0
4744	0
4745	0
4746	1
4747	0
4748	0
4749	0
4750	0
4751	0
4752	0
4753	0
4754	0
4755	0
4756	0
4757	0
4758	0
4759	0
4760	0
4761	0
4762	0
4763	0
4764	0
4765	0
4766	0
4767	0
4768	0
4769	0
4770	0
4771	0
4772	0
4773	0
4774	0
4775	0
4776	0
4777	1
4778	0
4779	0
4780	0
4781	0
4782	0
4783	0
4784	0
4785	0
4786	0
4787	0
4788	0
4789	0
4790	0
4791	0
4792	0
4793	0
4794	0
4795	0
4796	0
4797	0
4798	0
4799	0
4800	0
4801	0
4802	0
4803	1
4804	0
4805	0
4806	0
4807	0
4808	0
4809	0
4810	0
4811	0
4812	0
4813	0
4814	0
4815	0
4816	1
4817	0
4818	0
4819	0
4820	1
4821	0
4822	0
4823	0
4824	0
4825	0
4826	0
4827	1
4828	0
4829	0
4830	0
4831	0
4832	0
4833	0
4834	0
4835	0
4836	0
4837	0
4838	1
4839	0
4840	0
4841	0
4842	0
4843	0
4844	0
4845	0
4846	0
4847	0
4848	0
4849	0
4850	0
4851	0
4852	0
4853	0
4854	0
4855	0
4856	0
4857	0
4858	0
4859	1
4860	0
4861	0
4862	0
4863	0
4864	0
4865	0
4866	1
4867	0
4868	0
4869	0
4870	0
4871	0
4872	0
4873	0
4874	0
4875	0
4876	0
4877	1
4878	0
4879	0
4880	1
4881	0
4882	0
4883	2
4884	0
4885	0
4886	0
4887	0
4888	0
4889	0
4890	1
4891	1
4892	0
4893	1
4894	0
4895	0
4896	0
4897	1
4898	0
4899	0
4900	0
4901	0
4902	0
4903	0
4904	0
4905	0
4906	0
4907	0
4908	1
4909	1
4910	0
4911	0
4912	0
4913	1
4914	0
4915	0
4916	1
4917	1
4918	0
4919	2
4920	0
4921	0
4922	0
4923	0
4924	0
4925	1
4926	0
4927	1
4928	1
4929	1
4930	0
4931	0
4932	1
4933	0
4934	0
4935	1
4936	0
4937	0
4938	0
4939	0
4940	0
4941	1
4942	0
4943	0
4944	0
4945	0
4946	0
4947	0
4948	0
4949	0
4950	0
4951	0
4952	0
4953	1
4954	0
4955	0
4956	0
4957	0
4958	0
4959	0
4960	0
4961	0
4962	0
4963	0
4964	0
4965	0
4966	0
4967	0
4968	0
4969	0
4970	0
4971	1
4972	0
4973	0
4974	0
4975	0
4976	0
4977	0
4978	0
4979	0
4980	0
4981	0
4982	0
4983	0
4984	0
4985	0
4986	0
4987	0
4988	0
4989	0
4990	0
4991	0
4992	0
4993	0
4994	0
4995	0
4996	1
